Entities,ACAIC,ACMIC,AID,ANA,CAM,CBO,CBOin,CBOout,CIS,CLD,CP,DAM,DCAEC,DCC,DCMEC,DIT,DSC,EIC,EIP,ICHClass,LCOM1,LCOM2,LCOM5,MFA,MOA,NAD,NADExtended,NCM,NCP,NMA,NMD,NMDExtended,NMI,NMO,NOA,NOC,NOD,NOH,NOM,NOP,NOPM,NOParam,PIIR,PP,REIP,RFP,RPII,RRFP,RRTP,RTP,SIX,WMC,WMC1,cohesionAttributes,connectivity
org.eclipse.jdt.internal.debug.eval.ast.instructions.LessOperator,0,0,4,1.581288344,1,2,0,2,2,0,9,0,0,2,0,4,1054,5,0,0,42,14,0,0.859649123,0,0,0,57,76,1,8,8,49,7,4,0,0,32,8,1,0,3,19,13,0,214,1,0.552971576,0.491176471,167,0.5,34,8,0,1
org.eclipse.jdt.internal.debug.eval.ast.instructions.LessEqualOperator,0,0,4,1.581288344,1,2,0,3,2,0,9,0,0,2,0,4,1054,5,0,0,42,14,0,0.859649123,0,0,0,57,76,1,8,8,49,7,4,0,0,32,8,1,0,3,19,13,0,214,1,0.552971576,0.491176471,167,0.5,34,8,0,1
org.eclipse.jdt.internal.debug.eval.ast.instructions.EqualEqualOperator,0,0,4,1.581288344,1,2,0,5,2,0,9,1,0,2,0,4,1054,5,0,0,42,14,1.166666667,0.859649123,1,1,1,57,76,1,8,8,49,7,4,0,0,32,8,1,0,4,19,13,0,214,1,0.552971576,0.491176471,167,0.5,40,8,0.010416667,1
org.eclipse.jdt.internal.debug.eval.ast.instructions.LeftShiftOperator,0,0,4,1.581288344,1,3,0,5,2,1,9,0,0,3,0,4,1054,5,0,0,56,11,0,0.827586207,0,0,0,58,76,2,10,10,48,8,4,1,1,32,10,1,1,5,19,13,0,214,1,0.552971576,0.491176471,167,0.571428571,41,10,0.013043478,1
org.eclipse.jdt.internal.debug.eval.ast.instructions.RightShiftOperator,0,0,4,1.581288344,1,3,0,5,2,1,9,0,0,3,0,4,1054,5,0,0,56,11,0,0.827586207,0,0,0,58,76,2,10,10,48,8,4,1,1,32,10,1,1,5,19,13,0,214,1,0.552971576,0.491176471,167,0.571428571,41,10,0.013043478,1
org.eclipse.jdt.internal.debug.eval.ast.instructions.UnsignedRightShiftOperator,0,0,4,1.581288344,1,3,0,5,3,1,9,0,0,3,0,4,1054,5,0,0,56,11,0,0.827586207,0,0,0,58,76,2,10,10,48,8,4,1,1,32,10,1,1,5,19,13,0,214,1,0.552971576,0.491176471,167,0.571428571,41,10,0.013043478,1
org.eclipse.jdt.internal.debug.eval.ast.instructions.RemainderOperator,0,0,4,1.581288344,1,4,0,5,2,1,9,0,0,2,0,4,1054,5,0,0,42,6,0,0.844827586,0,0,0,58,76,2,9,9,49,7,4,1,1,32,9,1,1,5,19,13,0,214,1,0.552971576,0.491176471,167,0.5,51,9,0,1
org.eclipse.jdt.internal.debug.eval.ast.instructions.DivideOperator,0,0,4,1.581288344,1,8,0,5,2,1,9,0,0,2,0,4,1054,5,0,0,42,6,0,0.844827586,0,0,0,58,76,2,9,9,49,7,4,1,1,32,9,1,1,5,19,13,0,214,1,0.552971576,0.491176471,167,0.5,51,9,0,1
org.eclipse.jdt.internal.debug.eval.ast.instructions.ArrayAllocation,0,0,4,1.581288344,1,7,5,12,3,0,9,1,0,7,0,4,1054,5,0,6,6,0,1.375,0.921568627,4,4,4,51,76,2,4,4,47,2,4,0,0,32,4,1,0,4,19,13,0,214,1,0.552971576,0.491176471,167,0.16,42,4,0.152173913,3
org.eclipse.jdt.ui.wizards.NewInterfaceWizardPage,0,0,4,1.584284755,1,16,0,22,4,0,37,1,0,16,0,4,2411,2,4,2,20,5,1.25,0.925925926,0,1,1,81,10,4,6,6,75,2,4,0,0,64,6,1,0,1,3,50,0.571428571,160,0.428571429,0.91954023,0.945098039,241,0.1,65,6,0.017857143,1
org.eclipse.jdt.ui.wizards.NewClassWizardPage,0,0,4,1.584284755,1,22,9,44,8,0,37,1,0,22,0,4,2411,2,4,13,90,24,0.999999999,0.860465116,1,5,5,86,10,9,12,12,74,3,4,0,0,64,12,1,0,4,3,50,0.571428571,160,0.428571429,0.91954023,0.945098039,241,0.141176471,152,12,0.025,0
org.eclipse.jdt.internal.debug.ui.actions.OpenVariableConcreteTypeAction,0,0,4,1.627118644,1,0,0,0,1,1,13,0,0,0,0,4,1177,66,0,0,0,0,0,0.92,0,0,0,25,87,1,2,2,23,1,6,1,1,30,2,1,0,1,19,14,0,608,1,0.615384615,0.538897893,665,0.166666667,11,2,0,0
org.eclipse.jdt.internal.debug.ui.actions.OpenReceivingTypeAction,0,0,4,1.627118644,1,1,0,0,1,1,13,0,0,1,0,4,1177,66,0,0,0,0,0,0.916666667,0,0,0,24,87,1,2,2,22,1,6,1,1,30,2,1,0,1,19,14,0,608,1,0.615384615,0.538897893,665,0.173913043,7,2,0,0
org.eclipse.jdt.internal.debug.ui.actions.OpenVariableDeclaredTypeAction,0,0,4,1.627118644,1,2,0,1,1,1,13,0,0,2,0,4,1177,66,0,0,0,0,0,0.92,0,0,0,25,87,1,2,2,23,1,6,1,1,30,2,1,0,1,19,14,0,608,1,0.615384615,0.538897893,665,0.166666667,9,2,0,0
org.eclipse.jdt.internal.debug.ui.actions.OpenDeclaringTypeAction,0,0,4,1.627118644,1,4,0,4,1,1,13,0,0,4,0,4,1177,66,0,0,2,0,0,0.875,0,0,0,24,87,1,3,3,21,2,6,1,1,30,3,1,1,1,19,14,0,608,1,0.615384615,0.538897893,665,0.347826087,13,3,0,0
org.eclipse.team.internal.ccvs.core.client.Editors,0,0,4,18.11451943,0,0,0,0,1,0,14,0,0,0,0,4,663,172,8,0,0,0,0,0.947368421,0,0,0,38,48,1,2,2,36,1,4,0,0,31,2,1,0,0,7,16,0.533333333,58,0.466666667,0.282926829,0.494382022,132,0.108108108,4,2,0,0
org.eclipse.team.internal.ccvs.core.client.Log,0,0,4,19.48466258,1,3,0,2,1,0,14,0,0,3,0,4,663,172,8,0,6,0,1.5,0.875,1,1,1,40,48,3,5,5,35,2,4,0,0,31,5,1,0,5,7,16,0.533333333,58,0.466666667,0.282926829,0.494382022,132,0.210526316,34,5,0.009756098,3
org.eclipse.team.internal.ccvs.core.client.RTag,0,0,4,22.16359918,1,12,13,30,4,0,14,0.25,0,12,0,4,663,172,8,10,30,2,1.1,0.80952381,4,4,4,42,48,4,8,8,34,4,4,0,0,31,8,1,0,7,7,16,0.533333333,58,0.466666667,0.282926829,0.494382022,132,0.4,105,8,0.022727273,1
org.eclipse.team.internal.ccvs.core.client.Status,0,0,4,25.02249489,0,0,0,0,0,0,14,0,0,0,0,4,663,172,8,0,0,0,0,0.947368421,0,0,0,38,48,1,2,2,36,1,4,0,0,31,2,1,0,0,7,16,0.533333333,58,0.466666667,0.282926829,0.494382022,132,0.108108108,4,2,0,0
org.eclipse.team.internal.ccvs.core.client.Version,0,0,4,29.19222904,1,5,1,9,2,0,14,1,0,5,0,4,663,172,8,1,2,0,2,0.925,0,3,3,40,48,2,3,3,37,1,4,0,0,31,3,1,0,3,7,16,0.533333333,58,0.466666667,0.282926829,0.494382022,132,0.102564103,31,3,0.015503876,0
org.eclipse.update.core.model.NonPluginEntryModel,0,0,4,35.29919679,1,18,22,41,3,1,18,1,0,18,0,4,662,8,22,0,2,0,1,0.918918919,0,1,1,37,19,3,3,3,34,0,123,1,1,31,3,1,0,1,2,16,0.916666667,394,0.083333333,0.81573499,0.761154856,290,0,11,3,0.083333333,0
org.eclipse.update.core.model.PluginEntryModel,0,0,4,35.60240964,1,10,11,14,9,1,18,1,0,10,0,4,662,8,22,11,56,20,1.095238094,0.780487805,1,3,3,41,19,7,9,9,32,2,124,1,1,31,9,1,1,1,2,16,0.916666667,394,0.083333333,0.81573499,0.761154856,290,0.2,79,9,0.055555556,1
org.eclipse.update.internal.core.ConfigurationPolicy,0,0,4,38.63453815,1,32,37,127,10,0,21,0,0,32,0,4,662,1359,0,24,132,41,0,0.714285714,0,0,0,49,51,14,14,14,35,0,135,0,0,31,14,1,0,3,6,21,0,480,1,0.662068966,0.663841808,470,0,378,14,0,1
org.eclipse.jdt.internal.debug.core.model.JDILocalVariable,0,0,4.066666667,1.581288344,1,12,15,39,7,0,19,1,0,12,0,5,1054,23,0,11,130,52,0.954545455,0.826666667,1,2,2,75,27,4,13,13,62,9,11,0,0,32,13,1,0,2,6,19,0,272,1,0.699228792,0.670422535,238,0.608108108,184,13,0.017751479,1
org.eclipse.jdt.internal.debug.core.model.JDIArrayEntryVariable,0,0,4.066666667,1.581288344,1,16,5,31,5,0,19,1,0,16,0,5,1054,23,0,12,90,35,1.111111111,0.853333333,1,3,3,75,27,4,11,11,64,7,11,0,0,32,11,1,0,3,6,19,0,272,1,0.699228792,0.670422535,238,0.472972973,181,11,0.026936027,1
org.eclipse.jdt.internal.codeassist.select.SelectionOnQualifiedAllocationExpression,0,0,4.148148148,1.464765101,1,3,0,4,4,0,8,0,0,3,0,8,1364,18,0,0,2,0,0,0.928571429,0,0,0,56,18,2,4,4,52,2,13,0,0,71,4,1,0,1,0,26,0,65,0,0.984848485,0.996153846,259,0.296296296,30,4,0.001779359,0
org.eclipse.jdt.internal.codeassist.complete.CompletionOnQualifiedAllocationExpression,0,0,4.148148148,1.464765101,1,44,0,105,3,0,19,0,0,44,0,8,1364,25,0,0,2,0,0,0.945454545,0,0,0,55,32,1,3,3,52,2,13,0,0,71,3,1,0,1,3,36,0,79,1,0.54109589,0.897709924,588,0.296296296,48,3,0.016607355,0
org.eclipse.ui.internal.SaveAsAction,0,0,4.333333333,1.468867925,0,7,0,11,2,0,34,0,0,7,0,5,1468,187,4,0,2,0,0,0.930232558,0,0,0,43,196,2,3,3,40,1,7,0,0,50,3,1,0,1,31,34,0.114285714,2837,0.885714286,0.530677142,0.510235612,2642,0.119047619,28,3,0,0
org.eclipse.ui.internal.SaveAction,0,0,4.333333333,1.468867925,0,7,0,11,2,0,34,0,0,7,0,5,1468,187,4,0,2,0,0,0.930232558,0,0,0,43,196,2,3,3,40,1,7,0,0,50,3,1,0,1,31,34,0.114285714,2837,0.885714286,0.530677142,0.510235612,2642,0.119047619,40,3,0,0
org.eclipse.jdt.internal.compiler.ast.TypeReference,0,0,4.444444444,1.464765101,1,19,19,28,11,3,37,0,0,19,0,6,1364,17,50,2,30,0,0,0.79245283,0,0,0,53,88,8,11,11,42,3,10,2,15,71,11,1,6,3,30,32,0.625,1857,0.375,0.594811019,0.630237328,2151,0.346153846,120,11,0.00928998,1
org.eclipse.jdt.internal.compiler.ast.Continue,0,0,4.444444444,1.464765101,1,21,0,52,4,0,37,0,0,15,0,6,1364,17,50,0,6,0,0,0.866666667,0,0,0,30,88,1,4,4,26,3,10,0,0,71,4,1,0,3,30,32,0.625,1857,0.375,0.594811019,0.630237328,2151,0.620689655,86,4,0.010948905,3
org.eclipse.jdt.internal.compiler.ast.Break,0,0,4.444444444,1.464765101,1,27,0,93,4,0,37,0,0,27,0,6,1364,17,50,0,6,0,0,0.866666667,0,0,0,30,88,1,4,4,26,3,10,0,0,71,4,1,0,3,30,32,0.625,1857,0.375,0.594811019,0.630237328,2151,0.620689655,80,4,0.010948905,3
org.eclipse.jdt.internal.compiler.ast.LocalDeclaration,0,0,4.444444444,1.464765101,1,102,273,734,7,2,37,0,0,102,0,6,1364,17,50,1,30,9,1.2,0.78125,1,1,1,32,88,2,7,7,25,5,10,3,5,71,7,1,2,4,30,32,0.625,1857,0.375,0.594811019,0.630237328,2151,0.967741935,176,7,0.042857143,1
org.eclipse.jdt.internal.compiler.ast.FieldDeclaration,0,0,4.444444444,1.464765101,1,119,303,846,10,1,37,0,0,119,0,6,1364,17,50,0,56,11,1.142857143,0.736842105,4,4,4,38,88,8,10,10,28,2,10,5,5,71,10,1,7,4,30,32,0.625,1857,0.375,0.594811019,0.630237328,2151,0.333333333,160,10,0.025088339,1
org.eclipse.jdt.internal.compiler.ast.ClassLiteralAccess,0,0,4.444444444,1.464765101,1,134,245,153,6,1,37,0,0,142,0,6,1364,17,50,0,20,5,1.166666664,0.869565217,3,3,3,46,88,1,6,6,40,5,10,1,1,71,6,1,2,3,30,32,0.625,1857,0.375,0.594811019,0.630237328,2151,0.666666667,73,6,0.01143201,1
org.eclipse.jdt.internal.compiler.ast.Literal,0,0,4.444444444,1.464765101,1,15,0,19,6,3,37,0,0,10,0,6,1364,17,50,3,2,0,0,0.87755102,0,0,0,49,88,4,6,6,43,2,10,3,14,71,6,1,4,3,30,32,0.625,1857,0.375,0.594811019,0.630237328,2151,0.25,31,6,0.004257908,0
org.eclipse.jdt.internal.compiler.ast.AnonymousLocalTypeDeclaration,0,0,4.488888889,1.464765101,1,106,1,506,5,0,37,0,0,277,0,8,1364,17,50,0,12,0,1.333333333,0.904761905,2,2,2,63,88,3,6,6,57,3,14,0,0,71,6,1,0,2,30,32,0.625,1857,0.375,0.594811019,0.630237328,2151,0.393442623,129,6,0.027960526,2
org.eclipse.jdt.internal.ui.text.correction.CorrectPackageDeclarationProposal,0,0,4.5,1.507051713,1,24,4,26,2,0,66,1,0,24,0,5,2411,27,0,0,2,0,2,0.88,1,1,1,25,36,1,3,3,22,2,7,0,0,64,3,1,0,3,5,54,0,907,1,0.884878049,0.808441558,498,0.416666667,77,3,0.148148148,0
org.eclipse.jdt.internal.ui.text.correction.ASTRewriteCorrectionProposal,0,0,4.5,1.507051713,1,25,79,34,4,1,66,1,0,25,0,5,2411,27,0,3,28,7,0.9,0.766666667,2,2,2,30,36,6,7,7,23,1,7,7,7,64,7,1,2,5,5,54,0,907,1,0.884878049,0.808441558,498,0.172413793,70,7,0.157142857,1
org.eclipse.jdt.internal.ui.text.correction.InsertCorrectionProposal,0,0,4.5,1.510409671,1,72,139,18,2,0,66,1,0,72,0,5,2411,27,0,0,2,0,2,0.884615385,1,2,2,26,36,2,3,3,23,1,7,0,0,64,3,1,0,5,5,54,0,907,1,0.884878049,0.808441558,498,0.2,26,3,0.133333333,0
org.eclipse.jdt.internal.ui.text.correction.ReplaceCorrectionProposal,0,0,4.5,1.513096038,1,18,113,44,1,0,66,1,0,18,0,5,2411,27,0,0,0,0,0,0.92,2,3,3,25,36,1,2,2,23,1,7,0,0,64,2,1,0,6,5,54,0,907,1,0.884878049,0.808441558,498,0.208333333,21,2,0.272727273,0
org.eclipse.jdt.internal.compiler.lookup.ProblemFieldBinding,0,0,4.571428571,1.464765101,0,41,17,48,3,0,39,1,0,43,0,6,1364,7,32,0,0,0,0,0.9,1,1,1,30,41,2,3,3,27,1,9,0,0,71,3,1,0,3,19,40,0.62745098,1291,0.37254902,0.81760608,0.780821918,1026,0.214285714,12,3,0.016877637,0
org.eclipse.jdt.internal.compiler.lookup.SyntheticFieldBinding,0,0,4.571428571,1.464765101,0,7,12,7,1,0,39,0,0,7,0,6,1364,7,32,0,0,0,0,0.965517241,1,1,1,29,41,1,1,1,28,0,9,0,0,71,1,1,0,6,19,40,0.62745098,1291,0.37254902,0.81760608,0.780821918,1026,0,6,1,0.012658228,0
org.eclipse.team.internal.ccvs.ui.actions.MoveRemoteTagAction,0,0,5,1.451197053,1,6,2,5,1,0,13,1,0,7,0,5,989,10,3,0,2,0,1,0.948275862,1,1,1,58,40,1,3,3,55,2,5,0,0,26,3,1,0,1,7,12,0.3,245,0.7,0.792880259,0.818696884,289,0.175438596,35,3,0.083333333,0
org.eclipse.jdt.internal.core.search.matching.DeclarationOfAccessedFieldsPattern,0,0,5,1.464765101,1,10,6,13,1,0,39,0,0,10,0,5,1364,25,0,12,2,0,1.5,0.914285714,1,2,2,35,36,2,3,3,32,1,8,0,0,71,3,1,0,4,12,41,0,387,1,0.67539267,0.755905512,576,0.147058824,54,3,0.028169014,0
org.eclipse.jdt.internal.core.search.matching.DeclarationOfReferencedTypesPattern,0,0,5,1.464765101,1,13,16,23,1,0,39,0,0,13,0,5,1364,25,0,8,6,0,1.25,0.894736842,1,2,2,38,36,2,4,4,34,2,8,0,0,71,4,1,0,5,12,41,0,387,1,0.67539267,0.755905512,576,0.27027027,67,4,0.025362319,3
org.eclipse.jdt.internal.core.RenameResourceElementsOperation,0,0,5,1.464765101,1,2,0,7,1,0,52,0,0,2,0,5,1364,89,2,0,6,0,0,0.945945946,0,0,0,74,114,1,4,4,70,3,7,0,0,71,4,1,0,4,27,45,0.068965517,1066,0.931034483,0.657618754,0.577871741,820,0.205479452,22,4,0,3
org.eclipse.jdt.internal.core.RenameElementsOperation,0,0,5,1.464765101,1,4,0,11,1,0,52,0,0,4,0,5,1364,89,2,0,12,2,0,0.932432432,0,0,0,74,114,1,5,5,69,4,7,0,0,71,5,1,0,4,27,45,0.068965517,1066,0.931034483,0.657618754,0.577871741,820,0.273972603,38,5,0.016666667,2
org.eclipse.jdt.internal.corext.refactoring.code.ExtractMethodAnalyzer,0,0,5,1.476830087,1,192,343,754,28,0,69,0.625,0,192,0,5,2411,24,3,40,1844,809,0.976325756,0.745856354,13,24,24,181,24,34,46,46,135,12,5,0,0,64,46,1,0,4,0,60,1,1433,0,0.900691389,0.917277487,1752,0.333333333,644,46,0.090462833,0
org.eclipse.jdt.internal.corext.refactoring.surround.SurroundWithTryCatchAnalyzer,0,0,5,1.476830087,1,192,308,646,7,0,45,0.75,0,192,0,5,2411,4,1,1,42,14,1.041666667,0.947368421,1,4,4,152,5,5,8,8,144,3,5,0,0,64,8,1,0,3,0,54,1,196,0,0.960784314,0.970260223,261,0.099337748,137,8,0.181818182,1
org.eclipse.jdt.internal.corext.refactoring.changes.CompilationUnitChange,0,0,5,1.476830087,1,23,38,39,5,0,39,1,0,23,0,5,2411,15,2,0,20,5,1.25,0.884615385,0,1,1,52,32,5,6,6,46,1,6,0,0,64,6,1,0,2,8,22,0.2,187,0.8,0.827433628,0.793650794,150,0.098039216,62,6,0.035087719,1
org.eclipse.jdt.internal.ui.refactoring.RenameFieldInputWizardPage,0,0,5,1.478173271,1,16,39,61,2,0,73,1,0,16,0,5,2411,37,11,21,260,107,0.9375,0.653846154,0,4,4,52,75,17,18,18,34,1,5,0,0,64,18,1,0,3,10,68,0.523809524,1039,0.476190476,0.794342508,0.816507503,1197,0.098039216,185,18,0.121212121,1
org.eclipse.pde.internal.ui.wizards.templates.PopupMenuTemplate,0,0,5,1.535891089,1,45,0,105,7,0,23,0.684210526,0,45,0,5,1546,19,0,3,90,35,1.111111111,0.8,0,19,19,55,27,3,11,11,44,8,7,0,0,34,11,1,0,2,1,32,0,82,1,0.891304348,0.979716024,483,0.740740741,248,11,0.017045455,1
org.eclipse.pde.internal.ui.wizards.templates.EditorTemplate,0,0,5,1.535891089,1,45,0,157,8,0,23,0.7,0,45,0,5,1546,19,0,2,110,44,1.1,0.781818182,0,10,10,55,27,3,12,12,43,9,7,0,0,34,12,1,0,2,1,32,0,82,1,0.891304348,0.979716024,483,0.833333333,154,12,0.007246377,1
org.eclipse.pde.internal.ui.wizards.templates.PropertyPageTemplate,0,0,5,1.535891089,1,45,0,85,7,0,23,0.666666667,0,45,0,5,1546,19,0,3,90,35,1.111111111,0.8,0,12,12,55,27,3,11,11,44,8,7,0,0,34,11,1,0,2,1,32,0,82,1,0.891304348,0.979716024,483,0.740740741,154,11,0.007272727,1
org.eclipse.pde.internal.ui.wizards.templates.HelloWorldTemplate,0,0,5,1.535891089,1,46,0,94,8,0,23,0.733333333,0,46,0,5,1546,19,0,2,110,44,1.1,0.781818182,1,15,15,55,27,3,12,12,43,9,7,0,0,34,12,1,0,2,1,32,0,82,1,0.891304348,0.979716024,483,0.833333333,219,12,0.011904762,1
org.eclipse.pde.internal.ui.wizards.templates.MultiPageEditorTemplate,0,0,5,1.535891089,1,46,0,94,8,0,23,1,0,46,0,5,1546,19,0,2,110,44,1.1,0.781818182,0,8,8,55,27,3,12,12,43,9,7,0,0,34,12,1,0,2,1,32,0,82,1,0.891304348,0.979716024,483,0.833333333,158,12,0.007936508,1
org.eclipse.pde.internal.ui.wizards.templates.PerspectiveExtensionsTemplate,0,0,5,1.535891089,1,43,0,105,5,0,23,0.692307692,0,43,0,5,1546,19,0,5,56,20,1.142857143,0.839285714,0,26,26,56,27,4,9,9,47,5,7,0,0,34,9,1,0,1,1,32,0,82,1,0.891304348,0.979716024,483,0.454545455,199,9,0.005698006,1
org.eclipse.pde.internal.ui.wizards.templates.PreferencePageTemplate,0,0,5,1.535891089,1,45,3,85,9,0,23,1,0,45,0,5,1546,19,0,2,132,54,1.077922077,0.763636364,0,7,7,55,27,3,13,13,42,10,7,0,0,34,13,1,0,2,1,32,0,82,1,0.891304348,0.979716024,483,0.925925926,149,13,0.030769231,1
org.eclipse.pde.internal.ui.wizards.templates.HelpTemplate,0,0,5,1.535891089,1,45,69,169,5,0,23,0.692307692,0,45,0,5,1546,19,0,22,84,29,1.034188031,0.803571429,8,26,26,56,27,4,11,11,45,7,7,0,0,34,11,1,0,3,1,32,0,82,1,0.891304348,0.979716024,483,0.636363636,222,11,0.13986014,1
org.eclipse.pde.internal.ui.wizards.templates.NewWizardTemplate,0,0,5,1.535891089,1,47,0,124,8,0,23,1,0,47,0,5,1546,19,0,5,132,54,1.090909091,0.767857143,0,11,11,56,27,4,13,13,43,9,7,0,0,34,13,1,0,2,1,32,0,82,1,0.891304348,0.979716024,483,0.818181818,187,13,0.009615385,1
org.eclipse.pde.internal.ui.wizards.templates.ViewTemplate,0,0,5,1.535891089,1,57,0,167,8,0,23,1,0,57,0,5,1546,19,0,5,132,54,1.090909091,0.767857143,1,24,24,56,27,4,13,13,43,9,7,0,0,34,13,1,0,2,1,32,0,82,1,0.891304348,0.979716024,483,0.818181818,268,13,0.01039501,1
org.eclipse.jdt.ui.actions.FindReadReferencesInHierarchyAction,0,0,5,1.57421088,0,198,367,647,2,0,57,0,0,198,0,5,2411,26,15,0,2,0,2,0.904761905,0,1,1,42,76,2,4,4,38,2,7,0,0,64,4,1,0,1,7,63,0.681818182,3299,0.318181818,0.543671721,0.521513738,3018,0.25,25,4,0.0625,0
org.eclipse.jdt.ui.actions.FindWriteReferencesInHierarchyAction,0,0,5,1.57421088,0,198,367,647,2,0,57,0,0,198,0,5,2411,26,15,0,2,0,2,0.904761905,0,1,1,42,76,2,4,4,38,2,7,0,0,64,4,1,0,1,7,63,0.681818182,3299,0.318181818,0.543671721,0.521513738,3018,0.25,25,4,0.0625,0
org.eclipse.jdt.ui.actions.FindReadReferencesInWorkingSetAction,0,0,5,1.57421088,0,199,367,655,4,0,57,0,0,199,0,5,2411,26,15,0,2,0,2,0.863636364,0,1,1,44,76,4,6,6,38,2,7,0,0,64,6,1,0,2,7,63,0.681818182,3299,0.318181818,0.543671721,0.521513738,3018,0.25,41,6,0.102564103,0
org.eclipse.jdt.ui.actions.FindWriteReferencesInWorkingSetAction,0,0,5,1.57421088,0,199,367,655,4,0,57,0,0,199,0,5,2411,26,15,0,2,0,2,0.863636364,0,1,1,44,76,4,6,6,38,2,7,0,0,64,6,1,0,2,7,63,0.681818182,3299,0.318181818,0.543671721,0.521513738,3018,0.25,41,6,0.102564103,0
org.eclipse.jdt.internal.debug.eval.ast.instructions.LeftShiftAssignmentOperator,0,0,5,1.581288344,0,0,0,0,2,0,9,0,0,0,0,5,1054,5,0,0,0,0,0,0.964912281,0,0,0,57,76,1,2,2,55,1,5,0,0,32,2,1,0,3,19,13,0,214,1,0.552971576,0.491176471,167,0.089285714,6,2,0,0
org.eclipse.jdt.internal.debug.eval.ast.instructions.AndAssignmentOperator,0,0,5,1.581288344,0,1,0,1,2,0,9,0,0,1,0,5,1054,5,0,0,0,0,0,0.964912281,0,0,0,57,76,1,2,2,55,1,5,0,0,32,2,1,0,3,19,13,0,214,1,0.552971576,0.491176471,167,0.089285714,6,2,0,0
org.eclipse.jdt.internal.debug.eval.ast.instructions.MinusAssignmentOperator,0,0,5,1.581288344,0,1,0,1,2,0,9,0,0,1,0,5,1054,5,0,0,0,0,0,0.964912281,0,0,0,57,76,1,2,2,55,1,5,0,0,32,2,1,0,3,19,13,0,214,1,0.552971576,0.491176471,167,0.089285714,6,2,0,0
org.eclipse.jdt.internal.debug.eval.ast.instructions.MultiplyAssignmentOperator,0,0,5,1.581288344,0,1,0,1,2,0,9,0,0,1,0,5,1054,5,0,0,0,0,0,0.964912281,0,0,0,57,76,1,2,2,55,1,5,0,0,32,2,1,0,3,19,13,0,214,1,0.552971576,0.491176471,167,0.089285714,6,2,0,0
org.eclipse.jdt.internal.debug.eval.ast.instructions.OrAssignmentOperator,0,0,5,1.581288344,0,1,0,1,2,0,9,0,0,1,0,5,1054,5,0,0,0,0,0,0.964912281,0,0,0,57,76,1,2,2,55,1,5,0,0,32,2,1,0,3,19,13,0,214,1,0.552971576,0.491176471,167,0.089285714,6,2,0,0
org.eclipse.jdt.internal.debug.eval.ast.instructions.PlusAssignmentOperator,0,0,5,1.581288344,0,1,0,1,2,0,9,0,0,1,0,5,1054,5,0,0,0,0,0,0.964912281,0,0,0,57,76,1,2,2,55,1,5,0,0,32,2,1,0,3,19,13,0,214,1,0.552971576,0.491176471,167,0.089285714,6,2,0,0
org.eclipse.jdt.internal.debug.eval.ast.instructions.RightShiftAssignmentOperator,0,0,5,1.581288344,0,1,0,1,2,0,9,0,0,1,0,5,1054,5,0,0,0,0,0,0.964912281,0,0,0,57,76,1,2,2,55,1,5,0,0,32,2,1,0,3,19,13,0,214,1,0.552971576,0.491176471,167,0.089285714,6,2,0,0
org.eclipse.jdt.internal.debug.eval.ast.instructions.UnsignedRightShiftAssignmentOperator,0,0,5,1.581288344,0,1,0,1,2,0,9,0,0,1,0,5,1054,5,0,0,0,0,0,0.964912281,0,0,0,57,76,1,2,2,55,1,5,0,0,32,2,1,0,3,19,13,0,214,1,0.552971576,0.491176471,167,0.089285714,6,2,0,0
org.eclipse.jdt.internal.debug.eval.ast.instructions.XorAssignmentOperator,0,0,5,1.581288344,0,1,0,1,2,0,9,0,0,1,0,5,1054,5,0,0,0,0,0,0.964912281,0,0,0,57,76,1,2,2,55,1,5,0,0,32,2,1,0,3,19,13,0,214,1,0.552971576,0.491176471,167,0.089285714,6,2,0,0
org.eclipse.jdt.internal.debug.eval.ast.instructions.RemainderAssignmentOperator,0,0,5,1.581288344,0,4,0,2,2,0,9,0,0,4,0,5,1054,5,0,0,0,0,0,0.964912281,0,0,0,57,76,1,2,2,55,1,5,0,0,32,2,1,0,3,19,13,0,214,1,0.552971576,0.491176471,167,0.089285714,6,2,0,0
org.eclipse.jdt.internal.debug.eval.ast.instructions.DivideAssignmentOperator,0,0,5,1.581288344,0,9,0,7,2,0,9,0,0,9,0,5,1054,5,0,0,0,0,0,0.964912281,0,0,0,57,76,1,2,2,55,1,5,0,0,32,2,1,0,3,19,13,0,214,1,0.552971576,0.491176471,167,0.089285714,6,2,0,0
org.eclipse.jdt.internal.debug.ui.actions.OpenDeclaringTypeHierarchyAction,0,0,5,1.627118644,1,10,4,13,2,0,13,1,0,10,0,5,1177,66,0,0,2,0,2,0.875,0,1,1,24,87,1,3,3,21,2,7,0,0,30,3,1,0,2,19,14,0,608,1,0.615384615,0.538897893,665,0.434782609,20,3,0.166666667,0
org.eclipse.jdt.internal.debug.ui.actions.OpenReceivingTypeHierarchyAction,0,0,5,1.627118644,1,14,18,13,2,0,13,1,0,14,0,5,1177,66,0,0,0,0,0,0.875,0,1,1,24,87,1,3,3,21,2,7,0,0,30,3,1,0,2,19,14,0,608,1,0.615384615,0.538897893,665,0.434782609,23,3,0.166666667,0
