Effectiveness,Extendibility,Flexibility,Functionality,Reusability,Understandability,Entities
-1.0,-1.0,-1.0,-0.9999999999999999,-1.0,0.99,org.eclipse.mylyn.internal.trac.core.util.TracHttpClientTransportFactory
-1.0,-1.0,-1.0,-0.9999999999999999,-1.0,0.99,org.eclipse.mylyn.internal.trac.core.util.TracUtils
-1.0,-1.0,-1.0,-0.9999999999999999,-1.0,0.99,org.eclipse.mylyn.internal.trac.ui.TracConnectorUi
-1.0,-1.0,-1.0,-0.9999999999999999,-1.0,0.99,org.eclipse.mylyn.internal.trac.ui.TracHyperlinkUtil
-1.0,-1.0,-1.0,-0.9999999999999999,-1.0,0.99,org.eclipse.mylyn.internal.trac.ui.TracImages
-1.0,-1.0,-1.0,-0.9999999999999999,-1.0,0.99,org.eclipse.mylyn.internal.trac.ui.TracTaskListFactory
-1.0,-1.0,-1.0,-0.9999999999999999,-1.0,0.99,org.eclipse.mylyn.internal.trac.ui.TracUiPlugin
-1.0,-1.0,-1.0,-0.9999999999999999,-1.0,0.99,org.eclipse.mylyn.internal.trac.ui.editor.BrowserFormPage
-1.0,-1.0,-1.0,-0.9999999999999999,-1.0,0.99,org.eclipse.mylyn.internal.trac.ui.editor.NewTracTaskEditor
-1.0,-1.0,-1.0,-0.9999999999999999,-1.0,0.99,org.eclipse.mylyn.internal.trac.ui.editor.TracTaskEditor
-1.0,-1.0,-1.0,-0.9999999999999999,-1.0,0.99,org.eclipse.mylyn.internal.trac.ui.editor.TracTaskEditorFactory
-1.0,-1.0,-1.0,-0.9999999999999999,-1.0,0.99,org.eclipse.mylyn.internal.trac.ui.wizard.EditTracQueryWizard
-1.0,-1.0,-1.0,-0.9999999999999999,-1.0,0.99,org.eclipse.mylyn.internal.trac.ui.wizard.NewTracQueryWizard
-1.0,-1.0,-1.0,-0.9999999999999999,-1.0,0.99,org.eclipse.mylyn.internal.trac.ui.wizard.NewTracTaskPage
-1.0,-1.0,-1.0,-0.9999999999999999,-1.0,0.99,org.eclipse.mylyn.internal.trac.ui.wizard.NewTracTaskWizard
-1.0,-1.0,-1.0,-0.9999999999999999,-1.0,0.99,org.eclipse.mylyn.internal.trac.ui.wizard.TracCustomQueryPage
-1.0,-1.0,-1.0,-0.9999999999999999,-1.0,0.99,org.eclipse.mylyn.internal.trac.ui.wizard.TracQueryWizardPage
-1.0,-1.0,-1.0,-0.9999999999999999,-1.0,0.99,org.eclipse.mylyn.internal.trac.ui.wizard.TracRepositorySettingsPage
-1.0,-1.0,-1.0,-0.9999999999999999,-1.0,0.99,org.eclipse.mylyn.internal.web.ui.AbstractWebContextProvider
-1.0,-1.0,-1.0,-0.9999999999999999,-1.0,0.99,org.eclipse.mylyn.internal.web.ui.BrowserTracker
-1.0,-1.0,-1.0,-0.9999999999999999,-1.0,0.99,org.eclipse.mylyn.internal.web.ui.IMonitoredWebBrowserPart
-1.0,-1.0,-1.0,-0.9999999999999999,-1.0,0.99,org.eclipse.mylyn.internal.web.ui.IWebResourceListener
-1.0,-1.0,-1.0,-0.9999999999999999,-1.0,0.99,org.eclipse.mylyn.internal.web.ui.WebContextManager
-1.0,-1.0,-1.0,-0.9999999999999999,-1.0,0.99,org.eclipse.mylyn.internal.web.ui.WebImages
-1.0,-1.0,-1.0,-0.9999999999999999,-1.0,0.99,org.eclipse.mylyn.internal.web.ui.WebNavigatorLabelProvider
-1.0,-1.0,-1.0,-0.9999999999999999,-1.0,0.99,org.eclipse.mylyn.internal.web.ui.WebPage
-1.0,-1.0,-1.0,-0.9999999999999999,-1.0,0.99,org.eclipse.mylyn.internal.web.ui.WebResource
-1.0,-1.0,-1.0,-0.9999999999999999,-1.0,0.99,org.eclipse.mylyn.internal.web.ui.WebResourceContentProvider
-1.0,-1.0,-1.0,-0.9999999999999999,-1.0,0.99,org.eclipse.mylyn.internal.web.ui.WebResourceStructureBridge
-1.0,-1.0,-1.0,-0.9999999999999999,-1.0,0.99,org.eclipse.mylyn.internal.web.ui.WebResourceUiBridge
-1.0,-1.0,-1.0,-0.9999999999999999,-1.0,0.99,org.eclipse.mylyn.internal.web.ui.WebRoot
-1.0,-1.0,-1.0,-0.9999999999999999,-1.0,0.99,org.eclipse.mylyn.internal.web.ui.WebSite
-1.0,-1.0,-1.0,-0.9999999999999999,-1.0,0.99,org.eclipse.mylyn.internal.web.ui.WebSiteNavigatorActionProvider
-1.0,-1.0,-1.0,-0.9999999999999999,-1.0,0.99,org.eclipse.mylyn.internal.web.ui.WebUiBridgePlugin
-1.0,-1.0,-1.0,-0.9999999999999999,-1.0,0.99,org.eclipse.mylyn.internal.web.ui.WebUiUtil
-1.0,-1.0,-1.0,-0.9999999999999999,-1.0,0.99,org.eclipse.mylyn.internal.web.ui.actions.OpenWebResourceAction
-1.0,-1.0,-1.0,-0.9999999999999999,-1.0,0.99,org.eclipse.mylyn.monitor.core.AbstractMonitorLog
-1.0,-1.0,-1.0,-0.9999999999999999,-1.0,0.99,org.eclipse.mylyn.monitor.core.ActivityTimerThread
-1.0,-1.0,-1.0,-0.9999999999999999,-1.0,0.99,org.eclipse.mylyn.monitor.core.DateUtil
-1.0,-1.0,-1.0,-0.9999999999999999,-1.0,0.99,org.eclipse.mylyn.monitor.core.IActivityTimerListener
-1.0,-1.0,-1.0,-0.9999999999999999,-1.0,0.99,org.eclipse.mylyn.monitor.core.IInteractionEventListener
-1.0,-1.0,-1.0,-0.9999999999999999,-1.0,0.99,org.eclipse.mylyn.monitor.core.InteractionEvent
-1.0,-1.0,-1.0,-0.9999999999999999,-1.0,0.99,org.eclipse.mylyn.monitor.core.StatusHandler
-1.0,-1.0,-1.0,-0.9999999999999999,-1.0,0.99,org.eclipse.mylyn.monitor.ui.AbstractCommandMonitor
-1.0,-1.0,-1.0,-0.9999999999999999,-1.0,0.99,org.eclipse.mylyn.monitor.ui.AbstractEditorTracker
-1.0,-1.0,-1.0,-0.9999999999999999,-1.0,0.99,org.eclipse.mylyn.monitor.ui.AbstractPartTracker
-1.0,-1.0,-1.0,-0.9999999999999999,-1.0,0.99,org.eclipse.mylyn.monitor.ui.AbstractUserActivityMonitor
-1.0,-1.0,-1.0,-0.9999999999999999,-1.0,0.99,org.eclipse.mylyn.monitor.ui.AbstractUserInteractionMonitor
-1.0,-1.0,-1.0,-0.9999999999999999,-1.0,0.99,org.eclipse.mylyn.monitor.ui.IActionExecutionListener
-1.0,-1.0,-1.0,-0.9999999999999999,-1.0,0.99,org.eclipse.mylyn.monitor.ui.IMylarMonitorLifecycleListener
-1.0,-1.0,-1.0,-0.9999999999999999,-1.0,0.99,org.eclipse.mylyn.monitor.ui.IUserAttentionListener
-1.0,-1.0,-1.0,-0.9999999999999999,-1.0,0.99,org.eclipse.mylyn.monitor.ui.MonitorUiPlugin
-1.0,-1.0,-1.0,-0.9999999999999999,-1.0,0.99,org.eclipse.mylyn.resources.ResourcesUiBridgePlugin
-1.0,-1.0,-1.0,-0.9999999999999999,-1.0,0.99,org.eclipse.mylyn.tasks.core.AbstractAttachmentHandler
-1.0,-1.0,-1.0,-0.9999999999999999,-1.0,0.99,org.eclipse.mylyn.tasks.core.AbstractAttributeFactory
-1.0,-1.0,-1.0,-0.9999999999999999,-1.0,0.99,org.eclipse.mylyn.tasks.core.AbstractRepositoryConnector
-1.0,-1.0,-1.0,-0.9999999999999999,-1.0,0.99,org.eclipse.mylyn.tasks.core.AbstractRepositoryQuery
-1.0,-1.0,-1.0,-0.9999999999999999,-1.0,0.99,org.eclipse.mylyn.tasks.core.AbstractTask
-1.0,-1.0,-1.0,-0.9999999999999999,-1.0,0.99,org.eclipse.mylyn.tasks.core.AbstractTaskCategory
-1.0,-1.0,-1.0,-0.9999999999999999,-1.0,0.99,org.eclipse.mylyn.tasks.core.AbstractTaskContainer
-1.0,-1.0,-1.0,-0.9999999999999999,-1.0,0.99,org.eclipse.mylyn.tasks.core.AbstractTaskDataHandler
-1.0,-1.0,-1.0,-0.9999999999999999,-1.0,0.99,org.eclipse.mylyn.tasks.core.AbstractTaskListFactory
-1.0,-1.0,-1.0,-0.9999999999999999,-1.0,0.99,org.eclipse.mylyn.tasks.core.AttributeContainer
-1.0,-1.0,-1.0,-0.9999999999999999,-1.0,0.99,org.eclipse.mylyn.tasks.core.FileAttachment
-1.0,-1.0,-1.0,-0.9999999999999999,-1.0,0.99,org.eclipse.mylyn.tasks.core.ILinkedTaskInfo
-1.0,-1.0,-1.0,-0.9999999999999999,-1.0,0.99,org.eclipse.mylyn.tasks.core.ITaskActivityListener
-1.0,-1.0,-1.0,-0.9999999999999999,-1.0,0.99,org.eclipse.mylyn.tasks.core.ITaskAttachment
-1.0,-1.0,-1.0,-0.9999999999999999,-1.0,0.99,org.eclipse.mylyn.tasks.core.ITaskCollector
-1.0,-1.0,-1.0,-0.9999999999999999,-1.0,0.99,org.eclipse.mylyn.tasks.core.ITaskFactory
-1.0,-1.0,-1.0,-0.9999999999999999,-1.0,0.99,org.eclipse.mylyn.tasks.core.ITaskListChangeListener
-1.0,-1.0,-1.0,-0.9999999999999999,-1.0,0.99,org.eclipse.mylyn.tasks.core.ITaskRepositoryListener
-1.0,-1.0,-1.0,-0.9999999999999999,-1.0,0.99,org.eclipse.mylyn.tasks.core.QueryHitCollector
-1.0,-1.0,-1.0,-0.9999999999999999,-1.0,0.99,org.eclipse.mylyn.tasks.core.RepositoryAttachment
-1.0,-1.0,-1.0,-0.9999999999999999,-1.0,0.99,org.eclipse.mylyn.tasks.core.RepositoryOperation
-1.0,-1.0,-1.0,-0.9999999999999999,-1.0,0.99,org.eclipse.mylyn.tasks.core.RepositoryStatus
-1.0,-1.0,-1.0,-0.9999999999999999,-1.0,0.99,org.eclipse.mylyn.tasks.core.RepositoryTaskAttribute
-1.0,-1.0,-1.0,-0.9999999999999999,-1.0,0.99,org.eclipse.mylyn.tasks.core.RepositoryTaskData
-1.0,-1.0,-1.0,-0.9999999999999999,-1.0,0.99,org.eclipse.mylyn.tasks.core.RepositoryTemplate
-1.0,-1.0,-1.0,-0.9999999999999999,-1.0,0.99,org.eclipse.mylyn.tasks.core.TaskComment
-1.0,-1.0,-1.0,-0.9999999999999999,-1.0,0.99,org.eclipse.mylyn.tasks.core.TaskContainerDelta
-1.0,-1.0,-1.0,-0.9999999999999999,-1.0,0.99,org.eclipse.mylyn.tasks.core.TaskList
-1.0,-1.0,-1.0,-0.9999999999999999,-1.0,0.99,org.eclipse.mylyn.tasks.core.TaskRepository
-1.0,-1.0,-1.0,-0.9999999999999999,-1.0,0.99,org.eclipse.mylyn.tasks.core.TaskRepositoryManager
-1.0,-1.0,-1.0,-0.9999999999999999,-1.0,0.99,org.eclipse.mylyn.tasks.ui.AbstractDuplicateDetector
-1.0,-1.0,-1.0,-0.9999999999999999,-1.0,0.99,org.eclipse.mylyn.tasks.ui.AbstractRepositoryConnectorUi
-1.0,-1.0,-1.0,-0.9999999999999999,-1.0,0.99,org.eclipse.mylyn.tasks.ui.AbstractTaskRepositoryLinkProvider
-1.0,-1.0,-1.0,-0.9999999999999999,-1.0,0.99,org.eclipse.mylyn.tasks.ui.DatePicker
-1.0,-1.0,-1.0,-0.9999999999999999,-1.0,0.99,org.eclipse.mylyn.tasks.ui.RepositorySynchronizationManager
-1.0,-1.0,-1.0,-0.9999999999999999,-1.0,0.99,org.eclipse.mylyn.tasks.ui.SynchronizeQueryJob
-1.0,-1.0,-1.0,-0.9999999999999999,-1.0,0.99,org.eclipse.mylyn.tasks.ui.SynchronizeTaskJob
-1.0,-1.0,-1.0,-0.9999999999999999,-1.0,0.99,org.eclipse.mylyn.tasks.ui.TaskFactory
-1.0,-1.0,-1.0,-0.9999999999999999,-1.0,0.99,org.eclipse.mylyn.tasks.ui.TaskHyperlink
-1.0,-1.0,-1.0,-0.9999999999999999,-1.0,0.99,org.eclipse.mylyn.tasks.ui.TaskListManager
-1.0,-1.0,-1.0,-0.9999999999999999,-1.0,0.99,org.eclipse.mylyn.tasks.ui.TasksUiPlugin
-1.0,-1.0,-1.0,-0.9999999999999999,-1.0,0.99,org.eclipse.mylyn.tasks.ui.TasksUiUtil
-1.0,-1.0,-1.0,-0.9999999999999999,-1.0,0.99,org.eclipse.mylyn.tasks.ui.WebHyperlink
-1.0,-1.0,-1.0,-0.9999999999999999,-1.0,0.99,org.eclipse.mylyn.tasks.ui.editors.AbstractNewRepositoryTaskEditor
-1.0,-1.0,-1.0,-0.9999999999999999,-1.0,0.99,org.eclipse.mylyn.tasks.ui.editors.AbstractRepositoryTaskEditor
-1.0,-1.0,-1.0,-0.9999999999999999,-1.0,0.99,org.eclipse.mylyn.tasks.ui.editors.AbstractRepositoryTaskEditor$37$1$1
-1.0,-1.0,-1.0,-0.9999999999999999,-1.0,0.99,org.eclipse.mylyn.tasks.ui.editors.AbstractRepositoryTaskEditorInput
-1.0,-1.0,-1.0,-0.9999999999999999,-1.0,0.99,org.eclipse.mylyn.tasks.ui.editors.AbstractTaskEditorFactory
-1.0,-1.0,-1.0,-0.9999999999999999,-1.0,0.99,org.eclipse.mylyn.tasks.ui.editors.NewTaskEditorInput
-1.0,-1.0,-1.0,-0.9999999999999999,-1.0,0.99,org.eclipse.mylyn.tasks.ui.editors.RepositoryTaskEditorDropListener
-1.0,-1.0,-1.0,-0.9999999999999999,-1.0,0.99,org.eclipse.mylyn.tasks.ui.editors.RepositoryTaskEditorInput
-1.0,-1.0,-1.0,-0.9999999999999999,-1.0,0.99,org.eclipse.mylyn.tasks.ui.editors.TaskEditor
-1.0,-1.0,-1.0,-0.9999999999999999,-1.0,0.99,org.eclipse.mylyn.tasks.ui.editors.TaskEditorInput
-1.0,-1.0,-1.0,-0.9999999999999999,-1.0,0.99,org.eclipse.mylyn.tasks.ui.editors.TaskFormPage
-1.0,-1.0,-1.0,-0.9999999999999999,-1.0,0.99,org.eclipse.mylyn.tasks.ui.search.AbstractRepositoryQueryPage
-1.0,-1.0,-1.0,-0.9999999999999999,-1.0,0.99,org.eclipse.mylyn.tasks.ui.search.RepositorySearchResult
-1.0,-1.0,-1.0,-0.9999999999999999,-1.0,0.99,org.eclipse.mylyn.tasks.ui.search.SearchHitCollector
-1.0,-1.0,-1.0,-0.9999999999999999,-1.0,0.99,org.eclipse.mylyn.tasks.ui.wizards.AbstractEditQueryWizard
-1.0,-1.0,-1.0,-0.9999999999999999,-1.0,0.99,org.eclipse.mylyn.tasks.ui.wizards.AbstractRepositorySettingsPage
-1.0,-1.0,-1.0,-0.9999999999999999,-1.0,0.99,org.eclipse.mylyn.tasks.ui.wizards.NewTaskWizard
-1.0,-1.0,-1.0,-0.9999999999999999,-1.0,0.99,org.eclipse.mylyn.tasks.ui.wizards.NewWebTaskWizard
-1.0,-1.0,-1.0,-0.9999999999999999,-1.0,0.99,org.eclipse.mylyn.team.ui.AbstractActiveChangeSetProvider
-1.0,-1.0,-1.0,-0.9999999999999999,-1.0,0.99,org.eclipse.mylyn.team.ui.AbstractCommitTemplateVariable
-1.0,-1.0,-1.0,-0.9999999999999999,-1.0,0.99,org.eclipse.mylyn.team.ui.AbstractContextChangeSetManager
-1.0,-1.0,-1.0,-0.9999999999999999,-1.0,0.99,org.eclipse.mylyn.web.core.AuthenticatedProxy
-1.0,-1.0,-1.0,-0.9999999999999999,-1.0,0.99,org.eclipse.mylyn.web.core.HtmlStreamTokenizer
-1.0,-1.0,-1.0,-0.9999999999999999,-1.0,0.99,org.eclipse.mylyn.web.core.HtmlTag
-1.0,-1.0,-1.0,-0.9999999999999999,-1.0,0.99,org.eclipse.mylyn.web.core.SslProtocolSocketFactory
-1.0,-1.0,-1.0,-0.9999999999999999,-1.0,0.99,org.eclipse.mylyn.web.core.TrustAllTrustManager
-1.0,-1.0,-1.0,-0.9999999999999999,-1.0,0.99,org.eclipse.mylyn.web.core.WebClientUtil
-1.0,-1.0,-1.0,-0.9999999999999999,-1.0,0.99,org.eclipse.mylyn.web.core.WebCorePlugin
-1.0,-1.0,-1.0,-0.9999999999999999,-1.0,0.99,org.eclipse.mylyn.web.core.XmlUtil
Effectiveness,Extendibility,Flexibility,Functionality,Reusability,Understandability,Entities
1.1615175015719976,-24.096206246070007,-11.5,377.41999999999996,824.5,-571.0141961852862,org.eclipse.mylyn.context.core.AbstractContextStore
3.12375526380976,0.8093881595243992,3.5,381.59999999999997,839.0,-564.0841961852861,org.eclipse.mylyn.context.core.AbstractContextStructureBridge
2.4942098092643055,-57.26447547683924,-25.75,382.03999999999996,814.75,-603.0241961852862,org.eclipse.mylyn.context.core.AbstractRelationProvider
1.6601189001733965,-159.75879365865742,-77.04545454545455,378.29999999999995,761.0,-662.4841961852861,org.eclipse.mylyn.context.core.ContextCorePlugin
0.26920980926430516,-3.326975476839237,-2.0,375.32,832.5,-553.8541961852861,org.eclipse.mylyn.context.core.IContextStoreListener
1.8692098092643052,4.6730245231607626,4.0,378.61999999999995,838.0,-556.1641961852862,org.eclipse.mylyn.context.core.IDegreeOfInterest
0.6692098092643052,1.673024523160763,1.0,375.97999999999996,835.0,-552.2041961852862,org.eclipse.mylyn.context.core.IDegreeOfSeparation
0.26920980926430516,0.6730245231607629,0.0,375.09999999999997,834.0,-550.8841961852862,org.eclipse.mylyn.context.core.IImplicitlyIntersting
1.8692098092643052,4.6730245231607626,4.0,378.61999999999995,838.0,-556.1641961852862,org.eclipse.mylyn.context.core.IInteractionContext
1.8692098092643052,2.673024523160763,3.0,378.61999999999995,837.0,-557.4841961852861,org.eclipse.mylyn.context.core.IInteractionContextListener
0.46920980926430517,1.173024523160763,0.5,375.53999999999996,834.5,-551.5441961852862,org.eclipse.mylyn.context.core.IInteractionContextReader
0.6692098092643052,1.673024523160763,1.0,375.97999999999996,835.0,-552.2041961852862,org.eclipse.mylyn.context.core.IInteractionContextWriter
1.5192098092643054,3.798024523160763,3.0,377.73999999999995,837.0,-554.8441961852861,org.eclipse.mylyn.context.core.IInteractionElement
0.6692098092643052,1.673024523160763,1.0,375.97999999999996,835.0,-552.2041961852862,org.eclipse.mylyn.context.core.IInteractionObject
1.1358764759309719,2.8396911898274295,2.0,376.85999999999996,836.0,-553.5241961852862,org.eclipse.mylyn.context.core.IInteractionRelation
0.4192098092643052,1.048024523160763,0.0,375.65999999999997,835.25,-551.2141961852861,org.eclipse.mylyn.context.core.InterestComparator
0.4192098092643052,-3.9519754768392374,-2.5,377.64,837.25,-557.8141961852862,org.eclipse.mylyn.context.ui.AbstractAutoFocusViewAction
1.7549240949785911,4.387310237446477,3.5,378.4,838.0,-555.8341961852861,org.eclipse.mylyn.context.ui.AbstractContextUiBridge
3.9157299557844523,-82.17221357207734,-35.76923076923077,381.37999999999994,797.75,-622.5195808006708,org.eclipse.mylyn.context.ui.AbstractFocusViewAction
2.696660789656462,-239.75834802585885,-114.5,380.93999999999994,727.0,-723.4741961852861,org.eclipse.mylyn.context.ui.ContextUiPlugin
0.8692098092643052,-6.3269754768392374,-2.75,376.76,832.75,-559.1341961852862,org.eclipse.mylyn.context.ui.InterestFilter
0.7192098092643052,-3.201975476839237,-1.25,375.65999999999997,833.25,-553.8541961852861,org.eclipse.mylyn.context.ui.InterestSorter
0.7525431425976384,-29.451975476839237,-14.583333333333334,375.43999999999994,819.5,-571.1241961852861,org.eclipse.mylyn.internal.bugzilla.core.AbstractReportFactory
0.7892098092643052,-45.52697547683924,-22.5,375.97999999999996,812.75,-582.5641961852862,org.eclipse.mylyn.internal.bugzilla.core.AttachmentPartSource
0.7955255987379894,-40.511186003155025,-20.0,376.76,817.0,-579.9241961852862,org.eclipse.mylyn.internal.bugzilla.core.BugzillaAttachmentHandler
0.7483306883851844,-51.05774470760847,-25.285714285714285,376.53999999999996,811.25,-586.571339042429,org.eclipse.mylyn.internal.bugzilla.core.BugzillaAttributeFactory
1.4965140365685325,-732.2458943957582,-363.7564102564103,379.61999999999995,477.75,-1044.2426577237477,org.eclipse.mylyn.internal.bugzilla.core.BugzillaClient
0.40254314259763846,0.0063578564940962035,-0.5,375.87999999999994,835.25,-552.2041961852862,org.eclipse.mylyn.internal.bugzilla.core.BugzillaClientFactory
0.5692098092643052,-20.076975476839237,-10.25,376.53999999999996,826.75,-566.0641961852862,org.eclipse.mylyn.internal.bugzilla.core.BugzillaClientManager
1.0577812378357336,-170.25554690541065,-83.8,378.52,756.25,-669.0901961852861,org.eclipse.mylyn.internal.bugzilla.core.BugzillaCorePlugin
0.4225431425976385,-1.4936421435059037,-1.225,375.09999999999997,832.75,-553.1611961852861,org.eclipse.mylyn.internal.bugzilla.core.BugzillaMessages
14.349765364819861,-778.6603088101726,-354.7326388888889,376.53999999999996,447.5,-1068.3012795186196,org.eclipse.mylyn.internal.bugzilla.core.BugzillaReportElement
1.158098698153194,-164.604753254617,-81.0,380.28,763.0,-667.7041961852862,org.eclipse.mylyn.internal.bugzilla.core.BugzillaRepositoryConnector
0.70829026903442,-84.39594099408062,-42.166666666666664,376.09999999999997,793.5,-608.1941961852862,org.eclipse.mylyn.internal.bugzilla.core.BugzillaRepositoryQuery
0.5237552638097597,-134.1906118404756,-67.25,376.97999999999996,770.75,-641.9641961852861,org.eclipse.mylyn.internal.bugzilla.core.BugzillaStatus
0.6438576965882488,-55.89035575852938,-28.25,377.2,810.25,-590.8141961852862,org.eclipse.mylyn.internal.bugzilla.core.BugzillaTask
1.3292098092643052,-133.67697547683923,-65.0,377.41999999999996,772.0,-643.6141961852861,org.eclipse.mylyn.internal.bugzilla.core.BugzillaTaskDataHandler
0.6692098092643052,0.6730245231607629,1.0,375.09999999999997,834.0,-551.2141961852861,org.eclipse.mylyn.internal.bugzilla.core.IBugzillaConstants
0.8092098092643052,-5.476975476839238,-2.5,375.65999999999997,832.0,-555.5041961852861,org.eclipse.mylyn.internal.bugzilla.core.MultiBugReportFactory
0.8992098092643053,-257.7519754768392,-128.0,382.47999999999996,721.5,-732.0541961852862,org.eclipse.mylyn.internal.bugzilla.core.RepositoryConfiguration
0.4247653648198607,-0.9380865879503482,-1.0,375.53999999999996,834.0,-552.8641961852861,org.eclipse.mylyn.internal.bugzilla.core.RepositoryConfigurationFactory
0.4247653648198607,0.5619134120496518,-0.25,375.65999999999997,835.0,-551.5441961852862,org.eclipse.mylyn.internal.bugzilla.core.RepositoryQueryResultsFactory
0.8092098092643052,-10.476975476839238,-5.0,375.65999999999997,829.5,-558.8041961852862,org.eclipse.mylyn.internal.bugzilla.core.RepositoryReportFactory
1.6892098092643053,-309.7769754768392,-152.0,376.76,682.5,-758.1241961852861,org.eclipse.mylyn.internal.bugzilla.core.SaxBugReportContentHandler
0.9025431425976386,-351.7436421435059,-175.0,376.09999999999997,660.0,-784.5241961852862,org.eclipse.mylyn.internal.bugzilla.core.SaxBugzillaQueryContentHandler
5.069209809264306,-203.82697547683924,-90.5,376.53999999999996,735.0,-687.5041961852861,org.eclipse.mylyn.internal.bugzilla.core.SaxConfigurationContentHandler
1.6914320314865274,-396.27141992128367,-195.25,376.53999999999996,638.75,-814.8841961852862,org.eclipse.mylyn.internal.bugzilla.core.SaxMultiBugReportContentHandler
0.8292098092643052,1.073024523160763,0.75,375.32,834.5,-550.8841961852862,org.eclipse.mylyn.internal.bugzilla.core.UnrecognizedReponseException
0.4192098092643052,-5.9519754768392374,-3.5,375.65999999999997,831.75,-555.8341961852861,org.eclipse.mylyn.internal.bugzilla.core.XmlCleaner
0.7358764759309719,-10.410308810172571,-5.125,375.76,829.75,-559.2991961852862,org.eclipse.mylyn.internal.bugzilla.core.history.AssignmentEvent
0.9596445918730009,-129.5008885203175,-64.05,376.76,772.5,-639.0601961852861,org.eclipse.mylyn.internal.bugzilla.core.history.AttachmentEvent
1.1803209203754164,-24.04919769906146,-10.75,375.97999999999996,823.5,-568.3741961852861,org.eclipse.mylyn.internal.bugzilla.core.history.AttachmentFlag
1.6225431425976389,-43.52697547683924,-19.208333333333332,375.65999999999997,813.0,-581.1891961852862,org.eclipse.mylyn.internal.bugzilla.core.history.AttachmentFlagState
3.004594424648921,-63.02697547683924,-25.48076923076923,375.65999999999997,803.25,-594.0888115699015,org.eclipse.mylyn.internal.bugzilla.core.history.AttachmentFlagStatus
0.5783007183552142,-76.55424820411197,-38.5,375.65999999999997,796.5,-603.0241961852862,org.eclipse.mylyn.internal.bugzilla.core.history.BugzillaTaskHistoryParser
0.9604378794397438,-14.432238634733974,-6.583333333333333,375.97999999999996,828.25,-562.2141961852861,org.eclipse.mylyn.internal.bugzilla.core.history.ResolutionEvent
5.386300718355215,-67.05424820411197,-21.490000000000002,375.87999999999994,801.75,-597.0709961852862,org.eclipse.mylyn.internal.bugzilla.core.history.ResolutionType
0.9692098092643051,-14.410308810172571,-6.583333333333333,375.76,827.75,-561.8841961852862,org.eclipse.mylyn.internal.bugzilla.core.history.StatusEvent
4.787391627446124,-64.05424820411197,-21.488636363636367,375.87999999999994,803.25,-595.0891961852861,org.eclipse.mylyn.internal.bugzilla.core.history.StatusType
0.7317098092643052,-11.170725476839237,-5.25,377.41999999999996,833.25,-561.7741961852862,org.eclipse.mylyn.internal.bugzilla.core.history.TaskHistory
0.9113150724221999,-63.2217123189445,-31.0,378.08,808.0,-598.0741961852862,org.eclipse.mylyn.internal.bugzilla.core.history.TaskRevision
0.6328461729006688,-8.41788456774833,-4.5,375.65999999999997,830.5,-557.1541961852862,org.eclipse.mylyn.internal.bugzilla.ide.StackTraceDuplicateDetector
0.4692098092643051,-64.07697547683924,-32.375,376.53999999999996,804.75,-595.2691961852862,org.eclipse.mylyn.internal.bugzilla.ide.actions.NewTaskFromErrorAction
0.38920980926430515,-1.526975476839237,-1.25,375.32,833.25,-553.1941961852862,org.eclipse.mylyn.internal.bugzilla.ui.BugzillaAuthenticator
0.6692098092643052,-6.3269754768392374,-2.75,376.97999999999996,834.75,-557.8141961852862,org.eclipse.mylyn.internal.bugzilla.ui.BugzillaCompareInput
0.49920980926430514,-28.751975476839238,-14.5,378.73999999999995,827.5,-575.3041961852862,org.eclipse.mylyn.internal.bugzilla.ui.BugzillaCompareNode
0.3601189001733961,-2.09970274956651,-1.5,376.53999999999996,835.75,-554.5141961852862,org.eclipse.mylyn.internal.bugzilla.ui.BugzillaCompareStructureCreator
0.39420980926430516,-50.07697547683924,-25.46875,375.65999999999997,809.75,-586.1529461852862,org.eclipse.mylyn.internal.bugzilla.ui.BugzillaImages
0.7534203355800946,-101.14276495052344,-49.98684210526316,377.2,787.75,-621.8168277642335,org.eclipse.mylyn.internal.bugzilla.ui.BugzillaUiPlugin
1.1962953997301775,-466.8938768852899,-232.30769230769232,375.65999999999997,601.25,-865.4503500314399,org.eclipse.mylyn.internal.bugzilla.ui.editor.BugzillaTaskEditor
0.4492098092643052,1.123024523160763,0.0,375.32,834.5,-551.2141961852861,org.eclipse.mylyn.internal.bugzilla.ui.editor.DummySearchHitProvider
1.0974451033819523,-214.35638724154512,-106.2,376.09999999999997,728.5,-695.3581961852861,org.eclipse.mylyn.internal.bugzilla.ui.editor.NewBugzillaTaskEditor
1.9262021464290562,
